item_id,order_id,product_id,quantity,unit_price,total_price
6945,2812,421,4,43800.12,175200.48
6946,2812,396,4,4573.28,18293.12
6947,2813,461,4,11242.29,44969.16
6948,2813,254,3,30426.02,91278.06
6949,2813,315,5,27437.03,137185.15
6950,2814,306,1,24795.28,24795.28
6951,2815,454,2,26491.58,52983.16
6952,2815,36,4,21601.67,86406.68
6953,2815,369,4,23910.02,95640.08
6954,2816,259,1,27581.47,27581.47
6955,2816,157,1,41473.78,41473.78
6956,2817,199,2,16620.82,33241.64
6957,2817,284,4,45349.28,181397.12
6958,2817,35,2,34574.69,69149.38
6959,2817,367,4,46639.73,186558.92
6960,2818,249,3,46649.14,139947.42
6961,2818,483,4,43513.78,174055.12
6962,2818,30,5,15478.04,77390.2
6963,2819,65,5,42394.68,211973.4
6964,2820,334,2,19827.37,39654.74
6965,2821,419,3,40741.73,122225.19
6966,2821,83,3,29008.96,87026.88
6967,2822,105,4,39710.46,158841.84
6968,2823,449,4,33098.59,132394.36
6969,2823,255,1,37328.42,37328.42
6970,2823,277,4,22411.72,89646.88
6971,2824,326,4,1283.42,5133.68
6972,2824,146,1,5354.52,5354.52
6973,2824,148,3,35030.51,105091.53
6974,2825,371,1,6993.65,6993.65
6975,2825,39,4,9366.08,37464.32
6976,2826,210,2,33191.47,66382.94
6977,2826,419,2,7972.39,15944.78
6978,2826,157,4,43854.22,175416.88
6979,2827,102,3,34888.99,104666.97
6980,2828,231,3,33249.82,99749.46
6981,2829,231,2,31029.69,62059.38
6982,2829,436,3,41442.27,124326.81
6983,2830,370,1,609.38,609.38
6984,2830,29,5,1699.61,8498.05
6985,2830,300,4,26907.6,107630.4
6986,2831,119,4,3110.32,12441.28
6987,2832,104,2,3857.09,7714.18
6988,2832,106,2,25686.88,51373.76
6989,2832,156,1,11615.57,11615.57
6990,2832,168,3,45797.24,137391.72
6991,2833,453,4,30740.3,122961.2
6992,2834,357,5,11421.47,57107.35
6993,2834,31,1,12386.1,12386.1
6994,2835,492,4,22617.83,90471.32
6995,2835,448,5,11538.74,57693.7
6996,2835,173,4,24730.8,98923.2
6997,2835,15,3,33306.83,99920.49
6998,2836,383,4,38644.69,154578.76
6999,2836,294,1,1474.97,1474.97
7000,2837,91,1,1741.39,1741.39
7001,2837,380,3,24876.1,74628.3
7002,2837,315,3,46833.57,140500.71
7003,2838,498,1,26630.21,26630.21
7004,2839,128,3,6161.26,18483.78
7005,2840,395,5,24944.77,124723.85
7006,2840,237,5,10611.45,53057.25
7007,2840,176,1,35974.07,35974.07
7008,2841,251,2,47931.38,95862.76
7009,2841,47,4,30090.69,120362.76
7010,2841,386,2,36166.25,72332.5
7011,2841,61,5,9068.09,45340.45
7012,2842,93,2,39955.06,79910.12
7013,2843,105,4,13068.88,52275.52
7014,2843,484,2,11469.86,22939.72
7015,2844,478,4,29669.61,118678.44
7016,2844,368,1,32937.58,32937.58
7017,2844,352,1,11103.16,11103.16
7018,2845,427,5,28701.82,143509.1
7019,2846,473,1,36306.31,36306.31
7020,2846,464,4,35280.17,141120.68
7021,2846,125,2,36033.18,72066.36
7022,2846,482,1,17268.33,17268.33
7023,2847,252,5,35711.34,178556.7
7024,2847,405,5,9667.79,48338.95
7025,2848,76,2,12124.6,24249.2
7026,2848,126,5,1761.18,8805.9
7027,2849,240,4,3811.83,15247.32
7028,2849,336,1,15203.98,15203.98
7029,2849,473,2,13143.95,26287.9
7030,2850,40,4,42648.39,170593.56
7031,2850,185,2,37731.25,75462.5
7032,2850,456,1,10879.22,10879.22
7033,2851,252,5,13413.93,67069.65
7034,2851,292,3,16885.61,50656.83
7035,2852,459,5,31416.0,157080.0
7036,2852,397,1,45842.68,45842.68
7037,2852,481,4,33196.93,132787.72
7038,2853,428,1,46330.84,46330.84
7039,2853,160,4,47113.61,188454.44
7040,2853,494,2,2013.97,4027.94
7041,2853,449,4,45072.47,180289.88
7042,2854,447,3,13258.99,39776.97
7043,2854,288,1,32797.94,32797.94
7044,2854,344,2,22127.74,44255.48
7045,2855,122,4,32174.89,128699.56
7046,2856,252,3,35971.08,107913.24
7047,2857,225,3,2035.39,6106.17
7048,2857,357,2,11831.34,23662.68
7049,2858,2,3,36941.23,110823.69
7050,2858,262,5,41345.96,206729.8
7051,2858,364,3,20750.3,62250.9
7052,2858,385,3,37922.95,113768.85
7053,2859,84,2,24784.09,49568.18
7054,2860,172,2,26496.42,52992.84
7055,2860,146,5,22214.14,111070.7
7056,2861,480,4,19295.63,77182.52
7057,2861,232,1,686.0,686.0
7058,2862,346,1,17627.6,17627.6
7059,2862,183,5,2335.27,11676.35
7060,2862,46,2,44004.26,88008.52
7061,2863,219,5,7992.92,39964.6
7062,2863,338,2,38253.64,76507.28
7063,2864,295,4,27059.35,108237.4
7064,2864,103,1,6798.4,6798.4
7065,2864,213,5,38710.44,193552.2
7066,2865,426,3,28061.56,84184.68
7067,2865,172,1,49250.96,49250.96
7068,2866,448,4,9462.05,37848.2
7069,2866,18,1,45869.3,45869.3
7070,2866,198,5,26234.35,131171.75
7071,2866,405,1,8154.07,8154.07
7072,2867,164,4,24588.1,98352.4
7073,2867,439,2,4655.72,9311.44
7074,2867,57,2,15644.24,31288.48
7075,2868,393,5,5440.73,27203.65
7076,2868,211,3,3723.25,11169.75
7077,2868,6,1,33611.09,33611.09
7078,2868,259,1,771.11,771.11
7079,2869,444,1,4383.86,4383.86
7080,2869,399,5,46350.56,231752.8
7081,2869,218,5,41529.71,207648.55
7082,2870,47,1,15695.02,15695.02
7083,2871,305,1,38752.44,38752.44
7084,2871,156,2,40435.9,80871.8
7085,2871,132,4,6423.35,25693.4
7086,2871,398,2,45239.84,90479.68
7087,2872,149,1,29258.12,29258.12
7088,2873,214,3,4039.96,12119.88
7089,2873,61,3,40596.1,121788.3
7090,2873,50,3,22373.7,67121.1
7091,2873,85,1,19190.38,19190.38
7092,2874,78,5,49019.15,245095.75
7093,2874,46,2,18023.38,36046.76
7094,2875,156,5,2402.04,12010.2
7095,2875,75,3,12625.06,37875.18
7096,2875,143,1,48149.91,48149.91
7097,2876,333,2,23663.86,47327.72
7098,2877,11,4,35363.57,141454.28
7099,2877,404,1,14102.46,14102.46
7100,2877,278,1,35853.27,35853.27
7101,2878,450,1,28803.4,28803.4
7102,2879,358,1,48975.3,48975.3
7103,2879,383,1,23293.29,23293.29
7104,2879,119,2,43213.42,86426.84
7105,2879,404,2,1526.46,3052.92
7106,2880,364,1,38742.26,38742.26
7107,2881,161,3,46319.82,138959.46
7108,2881,288,1,10816.5,10816.5
7109,2881,470,1,49588.04,49588.04
7110,2881,174,2,31926.41,63852.82
7111,2882,271,3,36103.12,108309.36
7112,2882,415,2,43334.84,86669.68
7113,2883,404,4,12246.97,48987.88
7114,2883,15,4,48371.02,193484.08
7115,2883,188,5,10985.59,54927.95
7116,2883,30,5,13581.05,67905.25
7117,2884,184,5,10939.1,54695.5
7118,2884,138,3,34876.18,104628.54
7119,2885,126,4,22326.0,89304.0
7120,2885,281,1,29186.27,29186.27
7121,2886,468,5,10653.0,53265.0
7122,2886,268,3,44154.34,132463.02
7123,2886,201,3,32740.58,98221.74
7124,2886,222,2,17817.97,35635.94
7125,2887,322,3,21548.26,64644.78
7126,2887,448,5,16819.16,84095.8
7127,2887,18,3,32261.91,96785.73
7128,2888,144,4,23864.43,95457.72
7129,2888,8,4,38697.54,154790.16
7130,2888,13,3,20188.33,60564.99
7131,2889,33,2,22873.31,45746.62
7132,2890,182,2,46328.41,92656.82
7133,2890,114,4,43329.95,173319.8
7134,2890,76,4,31750.5,127002.0
7135,2891,256,5,14175.75,70878.75
7136,2891,77,4,34572.32,138289.28
7137,2891,403,2,30978.62,61957.24
7138,2892,359,3,45512.46,136537.38
7139,2893,312,5,40404.44,202022.2
7140,2894,287,3,32337.43,97012.29
7141,2895,34,4,24501.76,98007.04
7142,2895,83,2,18666.68,37333.36
7143,2896,141,1,43136.07,43136.07
7144,2897,386,2,38706.35,77412.7
7145,2897,423,5,40865.66,204328.3
7146,2897,134,2,36978.7,73957.4
7147,2898,209,4,9164.03,36656.12
7148,2898,282,4,6043.35,24173.4
7149,2898,216,4,18043.29,72173.16
7150,2899,403,1,2514.13,2514.13
7151,2899,395,1,4088.19,4088.19
7152,2899,469,1,1018.48,1018.48
7153,2900,30,1,37569.74,37569.74
7154,2901,231,1,10376.86,10376.86
7155,2901,459,5,29537.91,147689.55
7156,2901,91,1,2473.65,2473.65
7157,2902,240,5,35930.44,179652.2
7158,2902,273,3,46400.69,139202.07
7159,2902,497,4,25847.95,103391.8
7160,2902,462,2,42604.04,85208.08
7161,2903,177,5,39791.07,198955.35
7162,2903,265,3,11948.41,35845.23
7163,2904,61,3,8886.48,26659.44
7164,2904,292,2,29521.25,59042.5
7165,2904,13,2,39184.8,78369.6
7166,2904,347,5,15737.28,78686.4
7167,2905,344,2,47948.19,95896.38
7168,2905,295,2,21918.91,43837.82
7169,2906,148,2,2848.96,5697.92
7170,2906,389,2,30103.38,60206.76
7171,2906,169,4,42241.91,168967.64
7172,2907,150,3,40911.24,122733.72
7173,2907,376,5,45400.99,227004.95
7174,2908,123,2,23059.75,46119.5
7175,2908,145,2,39020.6,78041.2
7176,2909,349,5,7802.71,39013.55
7177,2909,300,2,44382.38,88764.76
7178,2909,332,2,28151.8,56303.6
7179,2909,229,2,14815.06,29630.12
7180,2910,22,3,20017.19,60051.57
7181,2910,138,2,26776.77,53553.54
7182,2910,447,3,39529.28,118587.84
7183,2911,443,5,32004.94,160024.7
7184,2911,25,5,49077.73,245388.65
7185,2912,126,5,20624.56,103122.8
7186,2912,272,4,32420.49,129681.96
7187,2912,186,2,5849.14,11698.28
7188,2912,370,3,48197.88,144593.64
7189,2913,247,2,11008.99,22017.98
7190,2914,278,2,40655.96,81311.92
7191,2915,437,1,24190.47,24190.47
7192,2915,11,5,25743.68,128718.4
7193,2915,382,4,28045.7,112182.8
7194,2915,145,3,43969.42,131908.26
7195,2916,133,3,29022.58,87067.74
7196,2917,489,2,14665.17,29330.34
7197,2918,150,2,40391.95,80783.9
7198,2919,184,2,38857.81,77715.62
7199,2920,76,1,15434.02,15434.02
7200,2920,425,4,37525.33,150101.32
7201,2921,355,2,4669.94,9339.88
7202,2921,213,4,28975.29,115901.16
7203,2921,198,3,30418.04,91254.12
7204,2921,87,5,9139.16,45695.8
7205,2922,162,2,24636.55,49273.1
7206,2922,120,5,34537.07,172685.35
7207,2922,135,5,7573.22,37866.1
7208,2922,288,2,15471.94,30943.88
7209,2923,145,2,42447.71,84895.42
7210,2923,190,2,2032.7,4065.4
7211,2924,71,4,34780.33,139121.32
7212,2924,484,3,36190.87,108572.61
7213,2924,450,3,49254.15,147762.45
7214,2924,372,4,8240.5,32962.0
7215,2925,92,5,48794.4,243972.0
7216,2925,355,5,4877.85,24389.25
7217,2926,408,2,7439.29,14878.58
7218,2926,218,5,15828.59,79142.95
7219,2927,232,1,11125.2,11125.2
7220,2927,329,4,25287.26,101149.04
7221,2928,149,3,41225.45,123676.35
7222,2929,219,1,8542.63,8542.63
7223,2929,453,4,24783.89,99135.56
7224,2929,296,5,8638.41,43192.05
7225,2930,279,4,40026.66,160106.64
7226,2930,124,4,34232.87,136931.48
7227,2930,124,3,1096.94,3290.82
7228,2930,83,3,44774.99,134324.97
7229,2931,52,4,39965.98,159863.92
7230,2932,112,3,28195.57,84586.71
7231,2933,154,2,28146.9,56293.8
7232,2933,247,2,21438.3,42876.6
7233,2933,200,4,37278.91,149115.64
7234,2933,223,4,3588.57,14354.28
7235,2934,253,3,25118.66,75355.98
7236,2934,258,2,28719.78,57439.56
7237,2935,391,5,23947.63,119738.15
7238,2936,315,1,48563.66,48563.66
7239,2936,465,4,28978.22,115912.88
7240,2936,220,3,18757.71,56273.13
7241,2936,456,2,1522.69,3045.38
7242,2937,237,5,15267.07,76335.35
7243,2937,30,1,16126.18,16126.18
7244,2937,375,5,22299.16,111495.8
7245,2938,263,3,36917.42,110752.26
7246,2938,381,5,45769.74,228848.7
7247,2939,65,2,21509.84,43019.68
7248,2940,153,5,1319.43,6597.15
7249,2941,180,3,3579.4,10738.2
7250,2942,441,4,25759.71,103038.84
7251,2942,369,4,9730.49,38921.96
7252,2942,179,5,38215.97,191079.85
7253,2943,174,3,10022.1,30066.3
7254,2944,246,2,20122.52,40245.04
7255,2944,187,3,6789.5,20368.5
7256,2944,153,5,36348.1,181740.5
7257,2945,106,1,31764.33,31764.33
7258,2945,133,5,17680.54,88402.7
7259,2945,15,4,24362.68,97450.72
7260,2946,67,2,10576.17,21152.34
7261,2946,113,1,44809.41,44809.41
7262,2947,197,4,43935.02,175740.08
7263,2947,88,3,21456.37,64369.11
7264,2947,248,3,21980.1,65940.3
7265,2947,87,4,27951.83,111807.32
7266,2948,473,2,35152.05,70304.1
7267,2948,184,3,7554.12,22662.36
7268,2948,309,3,31513.36,94540.08
7269,2948,319,5,2538.78,12693.9
7270,2949,413,2,42240.07,84480.14
7271,2949,212,3,20217.56,60652.68
7272,2949,308,4,32651.23,130604.92
7273,2949,24,5,34663.63,173318.15
7274,2950,332,1,16911.34,16911.34
7275,2951,31,5,6611.62,33058.1
7276,2951,116,3,45443.1,136329.3
7277,2951,94,4,9044.07,36176.28
7278,2951,324,2,11388.67,22777.34
7279,2952,489,3,3177.17,9531.51
7280,2952,497,1,6561.9,6561.9
7281,2953,299,1,2067.91,2067.91
7282,2953,431,5,1510.71,7553.55
7283,2954,202,1,25117.63,25117.63
7284,2954,364,3,6112.07,18336.21
7285,2955,247,1,42692.93,42692.93
7286,2956,332,3,4458.66,13375.98
7287,2956,412,5,8466.14,42330.7
7288,2956,153,4,29409.02,117636.08
7289,2957,495,1,1911.93,1911.93
7290,2957,298,1,18083.24,18083.24
7291,2957,79,5,8019.82,40099.1
7292,2958,380,4,27198.51,108794.04
7293,2959,185,5,2474.21,12371.05
7294,2959,56,1,9692.49,9692.49
7295,2960,155,4,31304.74,125218.96
7296,2960,234,3,34345.29,103035.87
7297,2961,2,1,20306.01,20306.01
7298,2962,137,1,6020.74,6020.74
7299,2962,134,1,27200.91,27200.91
7300,2962,97,2,4091.73,8183.46
7301,2962,439,5,36600.97,183004.85
7302,2963,354,1,48015.35,48015.35
7303,2963,56,3,18379.65,55138.95
7304,2963,252,2,27323.17,54646.34
7305,2963,465,3,31327.1,93981.3
7306,2964,142,5,38590.22,192951.1
7307,2964,285,1,2818.25,2818.25
7308,2964,112,1,11570.51,11570.51
7309,2965,155,5,10395.27,51976.35
7310,2965,86,3,10113.81,30341.43
7311,2965,194,3,16972.74,50918.22
7312,2966,87,5,39901.27,199506.35
7313,2967,256,5,14458.75,72293.75
7314,2967,28,1,42625.18,42625.18
7315,2967,311,4,20410.38,81641.52
7316,2967,185,2,23616.62,47233.24
7317,2968,391,2,46325.11,92650.22
7318,2968,426,1,16873.93,16873.93
7319,2968,143,5,10302.01,51510.05
7320,2968,20,3,30311.05,90933.15
7321,2969,64,3,2912.82,8738.46
7322,2969,43,4,43495.57,173982.28
7323,2969,208,4,45122.4,180489.6
7324,2970,25,4,34640.28,138561.12
7325,2971,437,4,16250.37,65001.48
7326,2971,374,3,14995.97,44987.91
7327,2972,479,5,14870.12,74350.6
7328,2972,169,4,25963.04,103852.16
7329,2973,237,5,13539.71,67698.55
7330,2973,359,5,42422.76,212113.8
7331,2973,209,4,14199.1,56796.4
7332,2973,247,4,29013.86,116055.44
7333,2974,425,1,18717.47,18717.47
7334,2974,78,5,13925.65,69628.25
7335,2975,408,5,43905.0,219525.0
7336,2975,344,2,11141.91,22283.82
7337,2976,217,4,49671.54,198686.16
7338,2976,314,2,33886.24,67772.48
7339,2977,135,2,41705.74,83411.48
7340,2978,57,5,36081.84,180409.2
7341,2978,175,5,42066.31,210331.55
7342,2978,84,2,39393.53,78787.06
7343,2979,187,1,23831.89,23831.89
7344,2979,37,3,3863.89,11591.67
7345,2979,74,3,10588.05,31764.15
7346,2980,126,2,2188.58,4377.16
7347,2980,448,3,3734.46,11203.38
7348,2980,100,4,24195.23,96780.92
7349,2980,293,4,27299.24,109196.96
7350,2981,211,5,19740.93,98704.65
7351,2981,168,4,26052.84,104211.36
7352,2981,418,4,48776.19,195104.76
7353,2981,339,1,9330.9,9330.9
7354,2982,319,1,10623.47,10623.47
7355,2983,235,5,36565.16,182825.8
7356,2983,102,1,16344.37,16344.37
7357,2983,30,3,34206.37,102619.11
7358,2984,461,2,19554.94,39109.88
7359,2985,87,5,17458.34,87291.7
7360,2985,1,1,36803.9,36803.9
7361,2985,313,5,5077.25,25386.25
7362,2986,177,5,21472.77,107363.85
7363,2986,54,4,18157.56,72630.24
7364,2987,455,2,25102.26,50204.52
7365,2987,256,4,37722.74,150890.96
7366,2988,424,4,6050.12,24200.48
7367,2988,324,4,18384.47,73537.88
7368,2988,446,2,38151.1,76302.2
7369,2989,421,3,36056.87,108170.61
7370,2990,53,3,22332.39,66997.17
7371,2990,218,2,33118.72,66237.44
7372,2990,330,4,29323.17,117292.68
7373,2990,338,1,25330.93,25330.93
7374,2991,119,3,32254.65,96763.95
7375,2991,431,2,25643.22,51286.44
7376,2991,61,3,10723.63,32170.89
7377,2992,357,2,25820.35,51640.7
7378,2992,138,2,25903.59,51807.18
7379,2993,212,4,28245.18,112980.72
7380,2994,302,1,39551.24,39551.24
7381,2995,349,4,40304.38,161217.52
7382,2995,266,4,40868.43,163473.72
7383,2995,223,2,44692.02,89384.04
7384,2995,162,1,43490.7,43490.7
7385,2996,138,2,6346.46,12692.92
7386,2996,85,5,26413.24,132066.2
7387,2996,292,2,28869.18,57738.36
7388,2996,431,5,31894.28,159471.4
7389,2997,230,4,21071.12,84284.48
7390,2997,339,3,35357.01,106071.03
7391,2998,121,4,35390.22,141560.88
7392,2999,36,2,6978.5,13957.0
7393,3000,99,3,28796.87,86390.61
7394,3000,441,1,4854.04,4854.04
7395,3000,332,2,19121.03,38242.06
7396,3000,497,1,15531.8,15531.8
7397,3001,494,2,31282.24,62564.48
7398,3001,258,5,27918.18,139590.9
7399,3001,449,4,37918.65,151674.6
7400,3001,137,1,13180.25,13180.25
7401,3002,24,1,1384.27,1384.27
7402,3002,407,3,46531.16,139593.48
7403,3003,251,4,13360.18,53440.72
7404,3003,451,2,20989.35,41978.7
7405,3003,495,3,37050.67,111152.01
7406,3003,58,2,29097.44,58194.88
7407,3004,239,1,37291.93,37291.93
7408,3004,296,3,864.46,2593.38
7409,3005,201,1,15280.64,15280.64
7410,3005,65,3,35051.24,105153.72
7411,3005,221,3,21104.15,63312.45
7412,3005,274,1,26880.58,26880.58
7413,3006,15,3,18941.57,56824.71
7414,3006,45,3,7497.53,22492.59
7415,3006,243,4,25537.54,102150.16
7416,3007,272,2,34003.76,68007.52
7417,3008,479,1,18479.52,18479.52
7418,3008,195,4,30527.21,122108.84
7419,3008,55,5,41073.04,205365.2
7420,3008,363,4,38255.84,153023.36
7421,3009,412,1,4615.78,4615.78
7422,3009,77,3,9517.76,28553.28
7423,3009,436,1,30094.45,30094.45
7424,3010,330,4,565.17,2260.68
7425,3010,263,2,22906.62,45813.24
7426,3010,305,2,1856.24,3712.48
7427,3010,460,5,6426.3,32131.5
7428,3011,435,1,46536.8,46536.8
7429,3011,347,5,8555.94,42779.7
7430,3011,97,4,27376.83,109507.32
7431,3012,282,3,31358.26,94074.78
7432,3012,426,3,17339.08,52017.24
7433,3012,487,2,30330.11,60660.22
7434,3013,222,5,12076.53,60382.65
7435,3013,219,1,34667.35,34667.35
7436,3014,96,2,23112.78,46225.56
7437,3014,63,3,42958.97,128876.91
7438,3014,201,2,41847.3,83694.6
7439,3015,427,4,16067.26,64269.04
7440,3016,225,3,5951.12,17853.36
7441,3016,163,3,12986.93,38960.79
7442,3016,25,3,14292.29,42876.87
7443,3017,219,2,4398.73,8797.46
7444,3017,451,3,49830.02,149490.06
7445,3018,491,2,37659.32,75318.64
7446,3018,180,5,46187.78,230938.9
7447,3018,325,4,9321.25,37285.0
7448,3018,222,4,5268.25,21073.0
7449,3019,350,3,21511.94,64535.82
7450,3019,368,3,47474.2,142422.6
7451,3019,430,2,44097.55,88195.1
7452,3020,190,3,1906.99,5720.97
7453,3020,151,2,40686.82,81373.64
7454,3020,114,1,28582.42,28582.42
7455,3021,252,1,34861.31,34861.31
7456,3021,415,3,25260.84,75782.52
7457,3021,120,5,25569.13,127845.65
7458,3021,110,3,47608.02,142824.06
7459,3022,232,4,39379.12,157516.48
7460,3022,155,3,42357.51,127072.53
7461,3022,78,2,8241.17,16482.34
7462,3022,498,2,6906.9,13813.8
7463,3023,114,2,31150.02,62300.04
7464,3024,122,3,24939.93,74819.79
7465,3024,421,1,48119.27,48119.27
7466,3024,477,3,17695.34,53086.02
7467,3024,464,3,33196.45,99589.35
7468,3025,101,3,800.73,2402.19
7469,3025,88,5,22833.0,114165.0
7470,3025,325,4,38021.11,152084.44
7471,3025,239,2,42098.19,84196.38
7472,3026,137,3,16093.44,48280.32
7473,3026,345,3,3815.7,11447.1
7474,3027,339,1,46503.0,46503.0
7475,3028,388,1,14473.4,14473.4
7476,3028,21,4,49375.91,197503.64
7477,3029,335,2,27761.88,55523.76
7478,3030,364,4,33933.55,135734.2
7479,3030,63,5,653.83,3269.15
7480,3030,207,1,23312.68,23312.68
7481,3031,7,5,27694.14,138470.7
7482,3031,125,5,20559.09,102795.45
7483,3032,126,2,19582.23,39164.46
7484,3032,22,5,34169.14,170845.7
7485,3032,485,1,33956.89,33956.89
7486,3033,71,1,27697.47,27697.47
7487,3033,490,4,25935.41,103741.64
7488,3033,466,5,18780.42,93902.1
7489,3033,153,3,25792.83,77378.49
7490,3034,226,3,36848.81,110546.43
7491,3035,450,1,13957.15,13957.15
7492,3036,440,4,45165.36,180661.44
7493,3037,235,1,14807.63,14807.63
7494,3037,197,5,13122.47,65612.35
7495,3038,332,5,10870.26,54351.3
7496,3039,261,3,31152.94,93458.82
7497,3039,493,3,5832.32,17496.96
7498,3039,54,3,41664.68,124994.04
7499,3039,202,2,38980.56,77961.12
7500,3040,144,2,30325.45,60650.9
7501,3041,399,1,12893.49,12893.49
7502,3041,220,4,22435.47,89741.88
7503,3042,169,1,30155.6,30155.6
7504,3042,252,5,41912.69,209563.45
7505,3042,399,5,26922.69,134613.45
7506,3043,109,1,18781.15,18781.15
7507,3044,48,3,41399.65,124198.95
7508,3044,289,4,25379.95,101519.8
7509,3044,327,4,33120.98,132483.92
7510,3045,79,3,20859.64,62578.92
7511,3045,203,5,41979.43,209897.15
7512,3045,266,4,35023.98,140095.92
7513,3045,149,3,9895.54,29686.62
7514,3046,23,2,35746.97,71493.94
7515,3046,377,4,36411.12,145644.48
7516,3046,384,3,24139.27,72417.81
7517,3047,358,5,27585.26,137926.3
7518,3047,443,4,21282.36,85129.44
7519,3047,37,3,22903.72,68711.16
7520,3047,25,1,33479.7,33479.7
7521,3048,215,4,9793.35,39173.4
7522,3049,218,2,14921.32,29842.64
7523,3049,365,4,29070.23,116280.92
7524,3049,77,4,18966.45,75865.8
7525,3050,33,2,1670.0,3340.0
7526,3050,465,3,23831.13,71493.39
7527,3050,92,2,7885.42,15770.84
7528,3050,408,4,41296.79,165187.16
7529,3051,30,4,3692.71,14770.84
7530,3051,242,5,45049.2,225246.0
7531,3052,171,5,34800.03,174000.15
7532,3052,275,4,28448.14,113792.56
7533,3053,293,3,1277.68,3833.04
7534,3054,186,5,42191.78,210958.9
7535,3054,34,4,36622.76,146491.04
7536,3054,429,2,31777.66,63555.32
7537,3055,347,4,613.19,2452.76
7538,3055,463,3,34706.0,104118.0
7539,3055,51,2,20027.72,40055.44
7540,3056,35,1,47795.25,47795.25
7541,3056,397,4,33508.32,134033.28
7542,3056,381,2,12067.98,24135.96
7543,3056,116,2,45849.3,91698.6
7544,3057,414,3,24288.39,72865.17
7545,3058,152,2,19196.21,38392.42
7546,3058,405,4,4375.6,17502.4
7547,3058,375,2,40398.75,80797.5
7548,3059,375,2,24922.16,49844.32
7549,3059,265,5,40026.92,200134.6
7550,3059,392,4,38573.16,154292.64
7551,3059,358,1,35631.5,35631.5
7552,3060,96,3,45897.18,137691.54
7553,3060,433,4,2649.1,10596.4
7554,3061,476,1,39845.87,39845.87
7555,3061,28,2,47639.01,95278.02
7556,3061,214,1,15379.09,15379.09
7557,3061,472,3,40963.44,122890.32
7558,3062,117,2,43795.99,87591.98
7559,3062,352,3,13729.15,41187.45
7560,3062,99,4,30426.95,121707.8
7561,3063,476,3,42967.17,128901.51
7562,3063,461,4,21770.04,87080.16
7563,3063,97,4,36695.22,146780.88
7564,3064,74,1,37841.94,37841.94
7565,3064,299,4,37733.62,150934.48
7566,3065,311,5,24831.56,124157.8
7567,3065,115,2,18881.34,37762.68
7568,3066,464,1,42771.65,42771.65
7569,3067,84,3,27802.44,83407.32
7570,3068,94,3,31827.96,95483.88
7571,3068,325,5,34619.63,173098.15
7572,3069,380,3,922.19,2766.57
7573,3069,432,5,43138.95,215694.75
7574,3069,183,1,39704.13,39704.13
7575,3070,27,2,17748.92,35497.84
7576,3070,495,4,40428.89,161715.56
7577,3070,226,5,15898.48,79492.4
7578,3071,106,2,4406.13,8812.26
7579,3071,442,3,7736.53,23209.59
7580,3072,99,2,8291.02,16582.04
7581,3072,273,2,31458.37,62916.74
7582,3072,208,4,4678.66,18714.64
7583,3072,120,2,16311.36,32622.72
7584,3073,22,2,40839.04,81678.08
7585,3073,39,3,42927.29,128781.87
7586,3073,470,3,31372.09,94116.27
7587,3074,52,3,15432.89,46298.67
7588,3074,354,4,32016.6,128066.4
7589,3074,215,2,46098.0,92196.0
7590,3074,114,4,48555.54,194222.16
7591,3075,237,3,18491.55,55474.65
7592,3075,252,1,16523.11,16523.11
7593,3076,245,2,16607.47,33214.94
7594,3076,42,4,1702.8,6811.2
7595,3076,145,4,45561.29,182245.16
7596,3076,137,1,2978.61,2978.61
7597,3077,97,3,12932.04,38796.12
7598,3077,29,3,27367.75,82103.25
7599,3078,117,1,4305.58,4305.58
7600,3078,304,1,8116.41,8116.41
7601,3078,242,5,11964.96,59824.8
7602,3078,410,3,43838.95,131516.85
7603,3079,401,1,47231.74,47231.74
7604,3079,100,4,26613.83,106455.32
7605,3079,53,4,17113.83,68455.32
7606,3079,392,3,12770.1,38310.3
7607,3080,102,1,40144.58,40144.58
7608,3080,342,3,47747.11,143241.33
7609,3080,133,5,11772.49,58862.45
7610,3081,159,5,9723.15,48615.75
7611,3081,139,2,39793.68,79587.36
7612,3081,1,1,28520.81,28520.81
7613,3082,233,1,19408.85,19408.85
7614,3082,83,3,30330.58,90991.74
7615,3082,173,5,43377.16,216885.8
7616,3082,52,1,20984.84,20984.84
7617,3083,141,4,47936.59,191746.36
7618,3083,167,5,19430.01,97150.05
7619,3083,352,3,15160.61,45481.83
7620,3083,176,2,16317.51,32635.02
7621,3084,347,5,27402.88,137014.4
7622,3085,253,1,3307.64,3307.64
7623,3085,385,1,30117.96,30117.96
7624,3085,152,5,8977.46,44887.3
7625,3085,206,4,11693.7,46774.8
7626,3086,218,2,4286.97,8573.94
7627,3086,10,1,7410.28,7410.28
7628,3086,236,5,3563.81,17819.05
7629,3087,63,5,34341.21,171706.05
7630,3087,213,3,38437.92,115313.76
7631,3088,56,2,20638.79,41277.58
7632,3089,144,2,48259.79,96519.58
7633,3090,60,5,48048.2,240241.0
7634,3090,386,5,30007.15,150035.75
7635,3090,313,4,49656.29,198625.16
7636,3090,148,1,11317.48,11317.48
7637,3091,500,1,37578.52,37578.52
7638,3092,399,1,25891.04,25891.04
7639,3092,94,3,24526.49,73579.47
7640,3092,428,1,26500.02,26500.02
7641,3093,430,3,17605.71,52817.13
7642,3093,306,1,45261.71,45261.71
7643,3093,168,5,7954.54,39772.7
