order_id,customer_id,order_date,total_amount,status
2532,226,2026-01-29,56164.18,Pending
2533,866,2026-06-02,57086.48,Shipped
2534,620,2026-01-29,67235.75,Cancelled
2535,346,2026-05-02,17292.35,Cancelled
2536,890,2026-02-16,22989.12,Cancelled
2537,3,2025-11-07,57953.75,Processing
2538,367,2026-02-24,86611.94,Pending
2539,676,2026-04-07,71901.39,Processing
2540,648,2025-08-09,16673.32,Cancelled
2541,983,2025-08-16,43997.43,Delivered
2542,74,2025-10-26,49637.43,Delivered
2543,252,2026-05-11,83425.88,Delivered
2544,441,2025-11-05,82754.05,Processing
2545,810,2026-02-09,34806.89,Delivered
2546,68,2026-06-14,5522.1,Shipped
2547,600,2025-09-28,19525.48,Shipped
2548,233,2025-10-04,23848.6,Delivered
2549,706,2025-08-05,48926.68,Pending
2550,534,2025-10-05,33253.97,Cancelled
2551,563,2025-08-31,25197.84,Shipped
2552,580,2026-03-13,65814.44,Cancelled
2553,236,2026-07-07,50141.13,Delivered
2554,689,2025-11-25,87798.24,Processing
2555,615,2026-03-19,78305.25,Shipped
2556,127,2025-10-03,53575.6,Shipped
2557,611,2026-05-06,58633.83,Delivered
2558,414,2025-10-19,60618.36,Shipped
2559,875,2026-03-26,13659.35,Processing
2560,369,2025-12-15,43356.59,Processing
2561,81,2025-12-01,50891.23,Pending
2562,364,2026-04-29,71854.93,Shipped
2563,812,2026-01-19,23121.54,Shipped
2564,865,2025-11-18,24754.35,Cancelled
2565,484,2026-03-10,4398.91,Shipped
2566,946,2026-03-04,21757.67,Delivered
2567,544,2025-09-08,60336.09,Shipped
2568,493,2026-01-02,30145.16,Processing
2569,705,2025-09-24,4469.8,Pending
2570,79,2026-01-05,78972.39,Cancelled
2571,435,2026-05-01,58551.48,Delivered
2572,501,2025-10-01,18267.0,Delivered
2573,119,2026-06-15,18422.02,Cancelled
2574,652,2026-06-24,89642.07,Processing
2575,201,2026-03-08,32460.49,Shipped
2576,451,2026-02-24,74642.92,Delivered
2577,908,2025-07-22,60394.6,Cancelled
2578,211,2025-09-17,73756.59,Pending
2579,187,2026-02-24,74990.79,Cancelled
2580,435,2025-09-09,21781.72,Processing
2581,65,2026-04-30,2260.82,Pending
2582,560,2025-07-19,81054.66,Cancelled
2583,21,2026-07-11,20811.29,Pending
2584,756,2025-12-16,18939.92,Processing
2585,454,2026-02-26,6626.16,Processing
2586,866,2025-08-15,84285.49,Shipped
2587,411,2026-03-31,44137.83,Cancelled
2588,654,2025-12-25,59702.61,Processing
2589,136,2026-02-05,88390.38,Processing
2590,138,2026-04-13,20858.92,Pending
2591,353,2025-12-16,32539.44,Cancelled
2592,582,2026-05-14,26804.65,Delivered
2593,777,2025-12-26,65650.22,Pending
2594,518,2026-05-17,21644.28,Processing
2595,736,2026-02-21,23005.75,Shipped
2596,219,2026-04-24,81443.24,Shipped
2597,560,2025-10-05,70585.22,Pending
2598,316,2026-04-27,89834.18,Pending
2599,654,2025-09-19,13717.57,Cancelled
2600,755,2026-06-21,76333.27,Cancelled
2601,65,2025-12-14,90618.94,Pending
2602,875,2026-01-15,67362.91,Delivered
2603,383,2025-10-01,27803.67,Delivered
2604,805,2026-07-01,63873.5,Cancelled
2605,140,2026-05-06,34380.86,Shipped
2606,4,2026-02-15,16465.05,Processing
2607,974,2026-03-31,5766.67,Cancelled
2608,302,2026-03-02,92015.75,Cancelled
2609,297,2025-08-13,24696.12,Processing
2610,207,2025-08-31,17792.85,Cancelled
2611,543,2026-02-17,83416.85,Shipped
2612,569,2026-05-31,39054.18,Pending
2613,581,2025-10-26,13077.68,Delivered
2614,681,2026-02-20,78572.86,Processing
2615,303,2025-12-22,90087.58,Cancelled
2616,844,2026-03-08,90044.37,Cancelled
2617,690,2025-09-16,64364.86,Pending
2618,440,2026-06-29,59445.23,Processing
2619,225,2026-06-26,38756.65,Cancelled
2620,807,2026-03-24,69037.98,Shipped
2621,261,2025-08-10,54645.46,Processing
2622,340,2026-05-06,14891.62,Processing
2623,225,2026-04-26,37274.4,Delivered
2624,109,2025-12-17,98904.17,Pending
2625,321,2026-05-12,70903.33,Delivered
2626,639,2026-01-12,66401.09,Shipped
2627,835,2025-07-15,65968.5,Shipped
2628,188,2025-11-30,94161.41,Processing
2629,14,2025-10-03,69753.31,Cancelled
2630,301,2026-03-27,5042.24,Cancelled
2631,22,2026-05-20,48009.15,Shipped
2632,705,2025-09-13,90920.95,Cancelled
2633,188,2026-03-06,7954.9,Pending
2634,158,2025-12-09,22781.57,Pending
2635,86,2025-10-26,83472.58,Cancelled
2636,240,2026-01-25,74626.01,Shipped
2637,183,2025-10-28,45224.98,Shipped
2638,406,2026-06-08,50270.1,Pending
2639,64,2025-12-03,39876.92,Delivered
2640,81,2025-09-03,6858.25,Cancelled
2641,967,2025-10-23,62221.86,Processing
2642,840,2025-09-30,42396.43,Delivered
2643,480,2025-08-21,48046.2,Shipped
2644,896,2026-03-26,58737.36,Cancelled
2645,381,2025-10-15,22889.89,Shipped
2646,162,2025-08-28,80819.22,Delivered
2647,974,2026-06-11,73412.1,Cancelled
2648,968,2025-11-27,6667.6,Cancelled
2649,427,2026-02-03,44035.75,Cancelled
2650,964,2025-09-27,89994.19,Processing
2651,778,2025-11-21,43268.07,Shipped
2652,550,2025-09-01,94892.42,Pending
2653,189,2026-03-25,26677.82,Delivered
2654,995,2026-04-13,9812.97,Shipped
2655,258,2026-01-10,23817.59,Cancelled
2656,682,2026-03-17,34250.12,Processing
2657,491,2025-12-13,56485.86,Cancelled
2658,539,2026-04-04,22697.0,Processing
2659,423,2025-11-22,4809.94,Delivered
2660,205,2025-07-22,2573.41,Shipped
2661,309,2025-12-29,13606.16,Delivered
2662,206,2026-05-12,95277.3,Cancelled
2663,170,2025-12-11,36870.49,Cancelled
2664,884,2025-11-15,60656.95,Processing
2665,2,2026-01-27,92930.15,Processing
2666,398,2026-06-02,24389.85,Processing
2667,931,2026-02-21,93377.5,Shipped
2668,500,2025-11-28,49855.59,Processing
2669,908,2025-12-30,77589.93,Shipped
2670,108,2026-01-10,81429.8,Shipped
2671,843,2025-10-20,44003.21,Pending
2672,85,2025-10-04,65394.53,Pending
2673,815,2025-07-26,71822.49,Delivered
2674,904,2026-06-11,29259.76,Delivered
2675,821,2026-07-10,93158.88,Pending
2676,741,2026-04-23,26584.87,Shipped
2677,378,2026-06-03,53169.86,Cancelled
2678,110,2026-06-11,48532.11,Delivered
2679,759,2026-03-07,8975.13,Shipped
2680,436,2026-07-08,48083.47,Pending
2681,351,2025-11-06,62261.54,Shipped
2682,422,2026-07-05,90792.14,Processing
2683,713,2025-11-12,27320.71,Processing
2684,188,2025-12-12,11804.84,Cancelled
2685,720,2025-11-18,79873.53,Pending
2686,370,2026-02-15,75755.11,Shipped
2687,679,2026-05-18,86785.0,Delivered
2688,679,2025-08-12,93458.68,Processing
2689,703,2025-09-03,97767.25,Pending
2690,234,2026-02-26,60403.88,Shipped
2691,71,2025-12-24,68459.79,Delivered
2692,875,2026-03-30,81550.18,Pending
2693,380,2026-04-21,38114.38,Shipped
2694,613,2026-06-22,27332.65,Pending
2695,497,2025-09-09,57683.37,Delivered
2696,718,2026-06-18,3219.31,Cancelled
2697,882,2025-12-19,82178.1,Cancelled
2698,764,2026-06-17,72874.97,Shipped
2699,1,2025-09-07,60763.73,Delivered
2700,943,2026-05-24,80144.8,Shipped
2701,425,2025-07-18,30259.27,Delivered
2702,316,2025-09-27,14892.98,Pending
2703,344,2025-08-13,6888.83,Processing
2704,841,2025-09-11,58886.2,Pending
2705,300,2025-08-18,63893.7,Cancelled
2706,720,2026-05-19,69132.61,Cancelled
2707,980,2026-04-01,48004.33,Delivered
2708,863,2025-10-17,24600.49,Cancelled
2709,609,2025-10-06,21870.15,Processing
2710,361,2025-12-13,20911.73,Cancelled
2711,984,2026-07-06,97163.57,Delivered
2712,846,2025-07-31,96625.07,Pending
2713,158,2025-09-15,81295.94,Pending
2714,780,2026-05-02,59534.82,Pending
2715,586,2025-08-16,95851.01,Delivered
2716,627,2025-10-26,47631.97,Processing
2717,311,2026-02-10,53400.77,Cancelled
2718,988,2025-10-23,89115.56,Delivered
2719,537,2025-09-21,73124.57,Processing
2720,369,2026-04-10,3670.12,Cancelled
2721,990,2025-09-08,36250.36,Cancelled
2722,806,2025-07-31,93648.76,Cancelled
2723,898,2026-02-10,90724.97,Cancelled
2724,467,2025-09-30,69451.17,Shipped
2725,396,2026-03-29,25811.88,Shipped
2726,395,2026-01-24,13460.44,Delivered
2727,870,2025-09-08,89005.36,Pending
2728,731,2026-05-24,42900.95,Processing
2729,915,2025-11-11,72335.89,Delivered
2730,697,2025-10-09,64858.55,Delivered
2731,324,2025-10-10,57790.82,Shipped
2732,669,2025-10-14,26823.63,Cancelled
2733,881,2026-02-05,23127.22,Shipped
2734,467,2025-08-28,87872.78,Pending
2735,12,2026-01-21,77263.49,Pending
2736,400,2025-10-20,38084.87,Pending
2737,390,2025-08-13,6412.65,Shipped
2738,380,2025-12-05,96316.62,Cancelled
2739,638,2025-07-19,36247.03,Shipped
2740,702,2025-10-05,30339.76,Shipped
2741,314,2026-03-02,22018.21,Processing
2742,751,2026-07-08,43043.94,Shipped
2743,2,2025-09-30,2639.82,Cancelled
2744,913,2025-08-01,80247.64,Delivered
2745,995,2025-07-22,7568.52,Processing
2746,718,2025-10-26,97975.21,Cancelled
2747,677,2025-08-06,15462.25,Pending
2748,955,2025-10-09,53997.11,Processing
2749,705,2026-01-31,6772.19,Processing
2750,274,2025-09-10,48426.21,Delivered
2751,357,2025-11-25,86551.62,Cancelled
2752,985,2025-10-07,30827.31,Processing
2753,224,2026-04-14,33245.37,Shipped
2754,209,2026-02-23,86647.85,Shipped
2755,579,2026-06-09,40095.82,Delivered
2756,690,2025-11-28,60644.43,Cancelled
2757,468,2025-08-17,89050.29,Cancelled
2758,159,2025-08-25,42109.8,Pending
2759,108,2026-05-26,59050.29,Processing
2760,522,2025-12-07,15789.28,Shipped
2761,721,2026-06-06,64723.88,Cancelled
2762,48,2025-11-13,50678.79,Cancelled
2763,939,2025-12-31,41498.55,Cancelled
2764,852,2026-03-12,89011.01,Delivered
2765,422,2025-09-16,24006.09,Delivered
2766,607,2025-12-11,35181.45,Delivered
2767,56,2025-09-10,53076.7,Pending
2768,412,2026-01-19,53615.01,Shipped
2769,174,2026-02-16,50504.86,Cancelled
2770,775,2026-03-18,63060.26,Cancelled
2771,187,2025-11-14,87569.97,Cancelled
2772,169,2026-04-08,74164.76,Pending
2773,641,2025-11-11,4575.02,Pending
2774,877,2026-06-24,14747.33,Pending
2775,214,2026-05-13,78234.26,Cancelled
2776,179,2026-03-04,28295.26,Shipped
2777,498,2026-07-09,84909.35,Pending
2778,318,2025-12-13,64548.88,Pending
2779,368,2026-03-10,22280.47,Delivered
2780,715,2025-12-20,37647.09,Cancelled
2781,673,2025-10-15,74655.39,Shipped
2782,85,2025-12-06,61878.65,Processing
2783,142,2025-08-25,86471.7,Shipped
2784,729,2025-09-10,7885.98,Delivered
2785,704,2025-08-03,82614.58,Cancelled
2786,513,2026-05-24,68617.36,Cancelled
2787,292,2026-06-08,34366.95,Processing
2788,228,2025-09-26,34518.47,Shipped
2789,579,2026-01-25,79502.97,Processing
2790,791,2025-08-30,77939.84,Delivered
2791,553,2026-04-25,49418.92,Delivered
2792,580,2025-07-26,72137.55,Delivered
2793,585,2025-10-21,53447.26,Shipped
2794,47,2025-08-21,75891.31,Pending
2795,545,2026-01-07,39159.31,Shipped
2796,675,2025-11-04,96670.33,Pending
2797,983,2026-04-30,91010.85,Cancelled
2798,494,2025-10-24,3743.87,Pending
2799,183,2026-05-21,6032.03,Processing
2800,833,2025-12-02,22069.33,Delivered
2801,856,2025-11-20,42641.5,Delivered
2802,954,2025-10-17,11387.48,Shipped
2803,267,2025-09-29,87204.51,Processing
2804,65,2025-12-09,93118.16,Cancelled
2805,504,2025-07-25,53476.45,Delivered
2806,805,2026-01-07,6008.99,Cancelled
2807,895,2025-09-01,23706.47,Delivered
2808,611,2025-08-16,36522.29,Shipped
2809,651,2026-03-29,98064.24,Cancelled
2810,676,2025-08-01,40481.86,Cancelled
2811,842,2025-09-12,76106.67,Cancelled
2812,809,2025-07-31,48464.7,Cancelled
2813,826,2026-04-27,40449.11,Delivered
2814,38,2025-09-21,15536.22,Pending
2815,724,2026-06-24,35604.63,Delivered
2816,53,2026-06-27,91615.09,Cancelled
2817,341,2026-05-22,27763.97,Cancelled
2818,878,2025-11-27,20186.33,Pending
2819,815,2026-03-13,78984.06,Processing
2820,82,2026-04-16,6792.82,Processing
2821,465,2025-09-05,90704.74,Cancelled
2822,990,2025-09-18,4544.61,Cancelled
2823,616,2026-02-11,4644.36,Shipped
2824,192,2025-09-25,93233.16,Pending
2825,917,2025-10-04,77794.5,Shipped
2826,928,2025-11-18,87873.93,Processing
2827,747,2025-10-08,65563.13,Processing
2828,18,2026-04-04,47963.08,Pending
2829,604,2025-09-06,85681.28,Cancelled
2830,910,2026-04-30,63274.05,Delivered
2831,827,2025-09-20,13081.19,Pending
2832,605,2025-07-23,41386.93,Pending
2833,131,2026-04-15,79839.23,Pending
2834,150,2026-03-19,14928.07,Shipped
2835,382,2025-09-08,4741.07,Processing
2836,97,2026-06-03,68927.19,Shipped
2837,399,2026-05-27,24340.07,Pending
2838,387,2026-03-21,26976.38,Cancelled
2839,809,2025-12-06,57964.83,Shipped
2840,419,2025-12-24,65890.62,Processing
2841,631,2025-10-23,55861.42,Delivered
2842,612,2025-09-15,3093.72,Processing
2843,364,2025-07-26,70953.62,Pending
2844,810,2025-12-22,96813.95,Cancelled
2845,534,2025-07-15,8797.44,Cancelled
2846,68,2025-11-04,21050.87,Delivered
2847,521,2026-06-16,26952.72,Delivered
2848,546,2025-09-21,71620.94,Delivered
2849,221,2026-03-09,73710.62,Pending
2850,299,2026-02-08,51562.12,Shipped
2851,971,2025-10-13,83251.88,Pending
2852,863,2025-09-27,97217.63,Shipped
2853,781,2025-07-24,59134.57,Cancelled
2854,303,2025-10-29,42517.87,Processing
2855,997,2026-01-16,59940.68,Shipped
2856,336,2026-05-17,15916.11,Shipped
2857,593,2026-03-04,4838.93,Cancelled
2858,545,2026-01-26,7578.2,Pending
2859,259,2026-04-12,28030.53,Shipped
2860,168,2026-06-19,93321.29,Processing
2861,472,2026-03-24,80966.38,Delivered
2862,346,2026-01-10,39746.18,Pending
2863,265,2026-06-16,39712.12,Delivered
2864,830,2025-09-09,36421.43,Processing
2865,702,2025-12-20,69739.14,Shipped
2866,945,2025-08-06,13847.93,Pending
2867,308,2025-08-01,62665.84,Shipped
2868,988,2025-10-18,6222.17,Processing
2869,225,2026-05-11,10301.58,Processing
2870,435,2026-04-25,42824.95,Cancelled
2871,651,2025-10-30,17859.11,Pending
2872,322,2025-11-02,36419.55,Shipped
2873,785,2025-12-30,80303.69,Delivered
2874,247,2026-02-18,74242.27,Processing
2875,803,2025-10-24,62396.54,Processing
2876,83,2026-06-03,44434.1,Cancelled
2877,515,2026-03-25,23236.61,Processing
2878,485,2026-05-15,85131.57,Processing
2879,378,2026-04-26,78654.2,Shipped
2880,776,2026-01-24,70260.64,Processing
2881,701,2025-12-11,64589.76,Delivered
2882,282,2025-11-18,40385.62,Cancelled
2883,818,2025-10-13,75219.25,Processing
2884,597,2025-10-28,67286.32,Processing
2885,721,2025-11-13,34621.35,Delivered
2886,258,2025-12-24,4044.34,Processing
2887,727,2026-02-15,37911.0,Processing
2888,48,2026-06-20,88928.65,Delivered
2889,919,2025-08-04,14934.05,Shipped
2890,756,2025-08-09,11344.62,Processing
2891,946,2026-07-07,12952.76,Processing
2892,204,2026-01-18,6591.26,Pending
2893,496,2026-05-08,31764.32,Shipped
2894,918,2025-07-31,53458.17,Pending
2895,473,2026-07-08,76990.67,Processing
2896,685,2026-06-06,73676.75,Delivered
2897,110,2026-06-21,98838.86,Cancelled
2898,517,2025-11-11,73038.26,Processing
2899,17,2025-07-20,59786.35,Processing
2900,354,2026-01-13,6966.24,Pending
2901,313,2025-11-28,24709.57,Pending
2902,419,2026-06-01,47689.25,Delivered
2903,864,2025-10-14,91579.51,Delivered
2904,379,2025-11-09,64805.13,Shipped
2905,790,2026-01-02,74527.83,Cancelled
2906,468,2025-11-22,29018.05,Processing
2907,948,2026-06-09,68190.02,Processing
2908,265,2025-11-25,27924.3,Cancelled
2909,509,2025-12-18,11596.42,Delivered
2910,730,2026-01-03,53790.24,Cancelled
2911,749,2026-03-23,48773.93,Cancelled
2912,261,2026-04-04,15149.7,Shipped
2913,948,2026-04-25,66165.41,Processing
2914,335,2026-05-11,89980.63,Delivered
2915,988,2025-08-21,7346.06,Delivered
2916,653,2026-05-23,73600.37,Pending
2917,204,2025-10-09,16225.73,Delivered
2918,290,2025-12-03,9470.77,Processing
2919,491,2025-09-20,34541.71,Shipped
2920,873,2026-05-22,33713.04,Cancelled
2921,344,2025-07-23,2706.37,Cancelled
2922,644,2026-04-14,6754.05,Cancelled
2923,801,2026-04-15,80753.44,Delivered
2924,604,2025-10-14,24693.87,Processing
2925,954,2025-08-07,26402.17,Processing
2926,679,2025-12-20,37934.15,Cancelled
2927,35,2026-05-31,72764.71,Delivered
2928,207,2026-06-16,12984.54,Shipped
2929,588,2025-11-29,86904.11,Shipped
2930,701,2026-04-05,89262.39,Cancelled
2931,597,2026-02-18,74542.49,Cancelled
2932,21,2026-03-15,29896.11,Processing
2933,573,2026-04-27,65256.14,Processing
2934,400,2026-03-28,50116.05,Delivered
2935,288,2026-06-06,28143.99,Pending
2936,835,2026-04-20,65226.71,Processing
2937,364,2026-03-03,92868.78,Delivered
2938,784,2026-01-19,41260.19,Pending
2939,622,2026-02-26,41007.49,Delivered
2940,264,2025-10-13,90118.24,Pending
2941,727,2025-10-20,69149.65,Pending
2942,732,2026-04-20,89140.6,Pending
2943,764,2025-11-06,87762.13,Delivered
2944,712,2026-05-17,6205.45,Shipped
2945,391,2025-07-29,93722.49,Cancelled
2946,816,2025-10-14,36900.55,Processing
2947,866,2025-08-26,9595.55,Delivered
2948,221,2026-05-13,67196.99,Processing
2949,849,2025-10-07,85829.17,Cancelled
2950,680,2026-04-15,41427.79,Processing
2951,196,2025-09-30,58566.49,Pending
2952,306,2025-12-09,16271.04,Pending
2953,280,2026-06-11,89691.58,Delivered
2954,110,2025-11-14,22417.05,Cancelled
2955,711,2025-08-26,83499.36,Cancelled
2956,901,2026-01-02,95455.7,Processing
2957,151,2025-07-15,35503.03,Cancelled
2958,845,2025-12-05,55306.69,Pending
2959,87,2026-07-09,1880.6,Cancelled
2960,575,2026-03-16,86591.99,Cancelled
2961,89,2025-07-24,99660.16,Cancelled
2962,851,2025-12-23,70728.39,Processing
2963,449,2025-12-21,93031.48,Processing
2964,264,2026-04-30,8783.53,Delivered
2965,895,2025-12-13,55946.93,Processing
2966,445,2025-12-26,26945.68,Delivered
2967,638,2026-05-23,46111.05,Pending
2968,726,2025-08-29,22668.9,Shipped
2969,487,2026-03-19,14257.71,Processing
2970,902,2026-02-24,2692.58,Shipped
2971,769,2025-07-13,77156.25,Processing
2972,230,2026-07-04,11714.41,Cancelled
2973,730,2025-11-18,69792.71,Pending
2974,565,2025-10-09,3267.88,Cancelled
2975,764,2025-10-18,61870.4,Processing
2976,548,2026-03-18,30020.04,Cancelled
2977,406,2026-06-16,58979.68,Pending
2978,614,2025-09-08,18591.53,Processing
2979,771,2025-08-26,15130.77,Pending
2980,55,2025-11-11,85783.26,Processing
2981,412,2026-06-30,60548.16,Processing
2982,149,2025-12-01,98803.73,Pending
2983,552,2026-06-27,80313.1,Shipped
2984,236,2026-07-11,32140.04,Cancelled
2985,550,2025-11-19,56097.3,Shipped
2986,753,2025-10-11,49923.84,Processing
2987,802,2026-02-10,94867.41,Delivered
2988,278,2025-08-22,46404.81,Cancelled
2989,573,2026-05-24,82997.46,Pending
2990,412,2025-09-12,64231.65,Cancelled
2991,812,2026-05-19,53231.49,Pending
2992,586,2026-05-19,25866.43,Delivered
2993,132,2026-05-13,19523.93,Delivered
2994,163,2026-05-30,24331.34,Shipped
2995,546,2026-01-08,8209.82,Pending
2996,463,2025-12-14,43427.58,Shipped
2997,653,2025-07-20,27321.26,Cancelled
2998,127,2026-02-06,64019.93,Shipped
2999,669,2025-08-31,99982.92,Cancelled
3000,439,2025-08-10,41777.01,Pending
3001,665,2026-06-05,40987.89,Delivered
3002,892,2026-07-02,85429.57,Pending
3003,58,2025-11-10,28088.41,Cancelled
3004,115,2025-11-26,43906.44,Shipped
3005,354,2026-03-20,79798.61,Pending
3006,202,2026-04-01,3885.86,Delivered
3007,770,2026-01-17,52021.35,Shipped
3008,260,2026-01-07,18431.58,Pending
3009,377,2025-08-26,50189.4,Shipped
3010,353,2025-08-13,58725.31,Shipped
3011,85,2026-06-24,81555.73,Cancelled
3012,662,2026-05-24,77969.69,Delivered
3013,706,2025-11-15,83527.66,Cancelled
3014,938,2026-06-17,2919.35,Cancelled
3015,231,2025-08-06,31994.5,Shipped
3016,547,2026-07-06,62326.34,Pending
3017,619,2025-11-25,37307.79,Delivered
3018,268,2025-11-20,77451.73,Cancelled
3019,141,2026-02-25,55933.41,Processing
3020,979,2026-02-19,66848.82,Pending
3021,108,2026-06-14,38004.71,Processing
3022,473,2026-06-06,61795.23,Pending
3023,586,2026-06-15,97583.0,Pending
3024,875,2025-07-26,17641.53,Cancelled
3025,1000,2025-12-18,15812.65,Cancelled
3026,430,2026-05-30,55567.3,Delivered
3027,959,2025-10-24,47600.65,Delivered
3028,21,2025-12-26,77492.25,Delivered
3029,672,2026-05-03,58737.42,Shipped
3030,623,2025-08-07,78338.14,Pending
3031,124,2025-08-01,98267.78,Pending
3032,807,2026-05-12,90663.49,Shipped
3033,663,2026-03-05,39211.11,Processing
3034,419,2026-01-24,18634.94,Pending
3035,248,2025-09-08,8057.84,Pending
3036,509,2026-03-25,82357.53,Delivered
3037,750,2026-04-06,43764.78,Shipped
3038,924,2025-08-18,33591.13,Delivered
3039,301,2025-09-19,12182.04,Cancelled
3040,331,2026-02-18,70516.76,Shipped
3041,918,2025-08-29,87627.95,Delivered
3042,442,2025-10-08,92458.77,Delivered
3043,261,2026-03-17,7696.08,Pending
3044,35,2025-07-15,73347.09,Shipped
3045,890,2026-05-15,73185.51,Pending
3046,823,2025-09-29,68603.29,Pending
3047,79,2025-11-05,19655.58,Processing
3048,623,2026-02-11,55613.11,Pending
3049,107,2025-12-25,46696.52,Pending
3050,80,2026-02-13,37288.07,Delivered
3051,124,2026-02-16,22230.52,Pending
3052,638,2026-02-25,91559.51,Cancelled
3053,475,2025-07-22,98079.77,Processing
3054,905,2025-09-21,84658.41,Processing
3055,961,2026-05-25,52056.99,Processing
3056,505,2025-11-30,58155.71,Shipped
3057,223,2025-10-23,85415.85,Cancelled
3058,182,2026-03-26,90058.84,Pending
3059,241,2025-10-10,28481.65,Pending
3060,817,2026-05-19,95549.23,Delivered
3061,215,2025-08-31,13989.86,Processing
3062,339,2025-11-04,70197.85,Shipped
3063,181,2026-04-28,16413.39,Cancelled
3064,967,2025-08-20,23103.84,Delivered
3065,886,2025-08-22,57383.36,Delivered
3066,379,2026-03-09,17652.37,Pending
3067,737,2025-11-07,9977.81,Pending
3068,784,2025-10-16,62917.56,Delivered
3069,745,2026-02-03,82752.54,Pending
3070,613,2025-11-20,87272.46,Pending
3071,191,2026-05-25,10988.3,Shipped
3072,387,2026-01-13,30261.07,Pending
3073,33,2025-12-04,2274.1,Pending
3074,782,2026-05-28,94416.31,Processing
3075,753,2025-07-19,25610.09,Delivered
3076,103,2025-07-28,61785.77,Shipped
3077,921,2026-06-17,61293.69,Delivered
3078,862,2026-05-19,74845.93,Shipped
3079,974,2026-06-14,4412.63,Pending
3080,858,2026-05-16,62858.7,Delivered
3081,896,2026-04-29,31981.27,Processing
3082,437,2025-12-30,81151.98,Shipped
3083,407,2025-12-05,58606.57,Pending
3084,811,2025-07-13,73496.28,Cancelled
3085,485,2026-06-24,80315.11,Delivered
3086,948,2025-12-11,52155.96,Shipped
3087,817,2025-09-19,83362.57,Delivered
3088,47,2025-07-20,19318.59,Delivered
3089,483,2026-02-13,50139.34,Delivered
3090,844,2026-04-11,8096.02,Shipped
3091,201,2026-07-06,18241.28,Pending
3092,881,2026-06-09,46400.89,Cancelled
3093,1000,2026-05-21,47750.18,Cancelled
3094,374,2026-07-03,57028.36,Processing
3095,216,2025-08-20,20298.77,Pending
3096,204,2025-10-31,59020.26,Pending
3097,271,2026-05-17,31256.05,Delivered
3098,948,2026-05-18,28918.42,Delivered
3099,868,2025-09-11,20117.66,Pending
3100,285,2025-08-30,24696.59,Delivered
3101,475,2025-09-15,86698.05,Cancelled
3102,597,2025-12-30,29809.27,Delivered
3103,365,2025-07-23,73743.63,Delivered
3104,899,2025-09-22,68255.07,Shipped
3105,543,2025-09-07,21773.14,Shipped
3106,708,2025-12-10,73140.79,Delivered
3107,927,2026-05-28,87586.7,Processing
3108,89,2026-06-13,93041.28,Shipped
3109,814,2026-01-19,67657.86,Shipped
3110,92,2025-11-29,19601.74,Pending
3111,129,2025-08-16,98398.86,Pending
3112,2,2026-05-26,80730.05,Processing
3113,519,2025-07-17,17253.0,Shipped
3114,70,2025-11-19,76255.17,Shipped
3115,291,2026-03-05,33822.61,Pending
3116,412,2026-05-04,69463.55,Cancelled
3117,99,2025-08-22,80584.81,Delivered
3118,636,2025-11-19,54703.23,Processing
3119,822,2026-06-11,88940.29,Shipped
3120,73,2025-09-27,6800.86,Cancelled
3121,652,2026-04-23,27463.06,Delivered
3122,738,2026-06-18,78532.44,Processing
3123,413,2026-06-25,85186.22,Cancelled
3124,776,2025-11-21,4428.47,Pending
3125,39,2025-08-17,14900.94,Cancelled
3126,325,2026-06-27,84200.18,Pending
3127,614,2025-08-25,30999.51,Processing
3128,57,2025-09-23,23264.86,Processing
3129,376,2026-03-22,50714.05,Pending
3130,967,2025-09-27,29596.22,Shipped
3131,866,2026-04-01,57199.96,Shipped
3132,562,2025-07-18,66453.0,Pending
3133,927,2025-10-20,13715.56,Cancelled
3134,38,2025-09-25,81191.03,Shipped
3135,685,2026-05-06,60231.57,Cancelled
3136,522,2025-10-15,3007.88,Cancelled
3137,845,2026-01-27,19903.49,Cancelled
3138,829,2026-03-31,43164.09,Delivered
3139,355,2025-10-18,46826.79,Delivered
3140,671,2026-03-19,29522.03,Cancelled
3141,893,2025-08-23,63984.4,Shipped
3142,760,2026-01-06,55676.05,Cancelled
3143,396,2025-09-15,41040.93,Processing
3144,835,2025-09-08,45936.26,Delivered
3145,148,2025-09-08,98401.76,Pending
3146,294,2026-05-27,6594.41,Cancelled
3147,913,2026-05-10,32761.81,Delivered
3148,517,2026-05-04,6110.05,Delivered
3149,755,2026-03-26,32728.93,Cancelled
3150,98,2025-08-22,25336.4,Delivered
3151,259,2025-08-27,69844.2,Pending
3152,633,2025-11-10,67801.19,Cancelled
3153,698,2025-09-19,41270.62,Delivered
3154,285,2026-01-25,47174.13,Shipped
3155,573,2025-10-27,47754.78,Processing
3156,431,2026-01-13,25840.58,Shipped
3157,340,2025-08-07,64490.55,Delivered
3158,901,2026-05-10,2874.41,Delivered
3159,555,2026-05-12,32196.91,Cancelled
3160,568,2025-10-14,49049.3,Cancelled
3161,972,2025-12-12,77705.86,Delivered
3162,656,2025-10-31,37312.7,Pending
3163,544,2026-01-08,53348.66,Delivered
3164,681,2026-04-29,26578.87,Pending
3165,121,2025-09-06,82350.63,Shipped
3166,558,2025-11-29,81445.42,Cancelled
3167,400,2025-08-13,14053.37,Pending
3168,867,2025-08-12,95627.24,Delivered
3169,183,2026-07-06,73274.1,Delivered
3170,765,2025-08-03,86612.82,Delivered
